id,method,coverage,coverage_bin,psnr,ssim,l1,ndvi_mae,l1_cloud_region
s2_beijing_patch_2023_00410_c70,diffusion,0.70001220703125,0.7,9.820811473846513,0.010326393074912572,0.18882955610752106,0.7350767850875854,0.26975181698799133
s2_beijing_patch_2023_01992_c50,diffusion,0.5,0.5,10.979709434595371,0.006853873538137959,0.1326124221086502,0.8758575916290283,0.2652248442173004
s2_beijing_patch_2023_00450_c05,diffusion,0.050048828125,0.05,21.254511322431483,0.33937581622384133,0.013835074380040169,0.7626017332077026,0.27643153071403503
s2_beijing_patch_2023_02452_c50,diffusion,0.5,0.5,11.063440470143252,0.012784159891713094,0.13384917378425598,0.8196667432785034,0.26769834756851196
s2_beijing_patch_2023_02421_c10,diffusion,0.10003662109375,0.1,18.035660733250108,0.08327844425027868,0.02624351903796196,0.8032951951026917,0.26233911514282227
s2_beijing_patch_2023_02460_c50,diffusion,0.5,0.5,10.97312857641547,0.008981333319873127,0.13457095623016357,0.8405681848526001,0.26914191246032715
s2_beijing_patch_2023_00428_c50,diffusion,0.5,0.5,10.926102016189603,0.00934236460534825,0.1361003965139389,0.8280948400497437,0.2722007930278778
s2_beijing_patch_2023_02407_c05,diffusion,0.050048828125,0.05,21.07040087382422,0.1958530782957882,0.013603691011667252,0.7573316693305969,0.271808385848999
s2_beijing_patch_2023_01997_c10,diffusion,0.10003662109375,0.1,18.352293752124073,0.16991059192096658,0.026912333443760872,0.7012569904327393,0.2690248191356659
s2_beijing_patch_2023_00397_c10,diffusion,0.10003662109375,0.1,18.456059542726784,0.2147261843222247,0.028257669880986214,0.7196042537689209,0.28247326612472534
s2_beijing_patch_2023_02583_c30,diffusion,0.29998779296875,0.3,13.074908316290406,0.016076514305447622,0.0832558423280716,0.8525120615959167,0.2775307595729828
s2_beijing_patch_2023_01915_c30,diffusion,0.29998779296875,0.3,13.476730601651417,0.07069653231918777,0.08139804005622864,0.7339522838592529,0.2713378369808197
